,Time,AUD/USD,AUGDP,AUUN,AUIR,USAGDP,USAUN,USAIR
1592,5/12/2022,0.6879,594189,3.9512962,0.35,25544.273,3.6,0.77
1593,5/13/2022,0.6898,594189,3.9512962,0.35,25544.273,3.6,0.77
1594,5/14/2022,0.693453865,594189,3.9512962,0.35,25544.273,3.6,0.77
1595,5/15/2022,0.694734882,594189,3.9512962,0.35,25544.273,3.6,0.77
1596,5/16/2022,0.6889,594189,3.9512962,0.35,25544.273,3.6,0.77
1597,5/17/2022,0.7007,594189,3.9512962,0.35,25544.273,3.6,0.77
1598,5/18/2022,0.7034,594189,3.9512962,0.35,25544.273,3.6,0.77
1599,5/19/2022,0.6996,594189,3.9512962,0.35,25544.273,3.6,0.77
1600,5/20/2022,0.704,594189,3.9512962,0.35,25544.273,3.6,0.77
1601,5/21/2022,0.703680248,594189,3.9512962,0.35,25544.273,3.6,0.77
1602,5/22/2022,0.70616083,594189,3.9512962,0.35,25544.273,3.6,0.77
1603,5/23/2022,0.7112,594189,3.9512962,0.35,25544.273,3.6,0.77
1604,5/24/2022,0.7083,594189,3.9512962,0.35,25544.273,3.6,0.77
1605,5/25/2022,0.7107,594189,3.9512962,0.35,25544.273,3.6,0.77
1606,5/26/2022,0.7066,594189,3.9512962,0.35,25544.273,3.6,0.77
1607,5/27/2022,0.7134,594189,3.9512962,0.35,25544.273,3.6,0.77
1608,5/28/2022,0.716100005,594189,3.9512962,0.35,25544.273,3.6,0.77
1609,5/29/2022,0.715854971,594189,3.9512962,0.35,25544.273,3.6,0.77
1610,5/30/2022,0.7184,594189,3.9512962,0.35,25544.273,3.6,0.77
1611,5/31/2022,0.7187,594189,3.9512962,0.35,25544.273,3.6,0.77
1612,6/1/2022,0.7168,594189,3.6255221,0.35,25544.273,3.6,1.21
1613,6/2/2022,0.7157,594189,3.6255221,0.35,25544.273,3.6,1.21
1614,6/3/2022,0.7257,594189,3.6255221,0.35,25544.273,3.6,1.21
1615,6/4/2022,0.720738902,594189,3.6255221,0.35,25544.273,3.6,1.21
1616,6/5/2022,0.72005386,594189,3.6255221,0.35,25544.273,3.6,1.21
1617,6/6/2022,0.7201,594189,3.6255221,0.35,25544.273,3.6,1.21
1618,6/7/2022,0.7177,594189,3.6255221,0.35,25544.273,3.6,1.21
1619,6/8/2022,0.7202,594189,3.6255221,0.85,25544.273,3.6,1.21
1620,6/9/2022,0.7176,594189,3.6255221,0.85,25544.273,3.6,1.21
1621,6/10/2022,0.7121,594189,3.6255221,0.85,25544.273,3.6,1.21
1622,6/11/2022,0.70519972,594189,3.6255221,0.85,25544.273,3.6,1.21
1623,6/12/2022,0.701990353,594189,3.6255221,0.85,25544.273,3.6,1.21
1624,6/13/2022,0.694060783,594189,3.6255221,0.85,25544.273,3.6,1.21
1625,6/14/2022,0.6966,594189,3.6255221,0.85,25544.273,3.6,1.21
1626,6/15/2022,0.6906,594189,3.6255221,0.85,25544.273,3.6,1.21
1627,6/16/2022,0.6999,594189,3.6255221,0.85,25544.273,3.6,1.21
1628,6/17/2022,0.7012,594189,3.6255221,0.85,25544.273,3.6,1.21
1629,6/18/2022,0.693100119,594189,3.6255221,0.85,25544.273,3.6,1.21
1630,6/19/2022,0.695097547,594189,3.6255221,0.85,25544.273,3.6,1.21
1631,6/20/2022,0.6967,594189,3.6255221,0.85,25544.273,3.6,1.21
1632,6/21/2022,0.696,594189,3.6255221,0.85,25544.273,3.6,1.21
1633,6/22/2022,0.6917,594189,3.6255221,0.85,25544.273,3.6,1.21
1634,6/23/2022,0.6898,594189,3.6255221,0.85,25544.273,3.6,1.21
1635,6/24/2022,0.6908,594189,3.6255221,0.85,25544.273,3.6,1.21
1636,6/25/2022,0.694622441,594189,3.6255221,0.85,25544.273,3.6,1.21
1637,6/26/2022,0.694368739,594189,3.6255221,0.85,25544.273,3.6,1.21
1638,6/27/2022,0.693,594189,3.6255221,0.85,25544.273,3.6,1.21
1639,6/28/2022,0.6928,594189,3.6255221,0.85,25544.273,3.6,1.21
1640,6/29/2022,0.6898,594189,3.6255221,0.85,25544.273,3.6,1.21
1641,6/30/2022,0.6889,594189,3.6255221,0.85,25544.273,3.6,1.21
1642,7/1/2022,0.683,595580,3.4893088,0.85,25994.639,3.5,1.68
1643,7/2/2022,0.681589385,595580,3.4893088,0.85,25994.639,3.5,1.68
1644,7/3/2022,0.681314009,595580,3.4893088,0.85,25994.639,3.5,1.68
1645,7/4/2022,0.6834,595580,3.4893088,0.85,25994.639,3.5,1.68
1646,7/5/2022,0.6873,595580,3.4893088,0.85,25994.639,3.5,1.68
1647,7/6/2022,0.6784,595580,3.4893088,1.35,25994.639,3.5,1.68
1648,7/7/2022,0.6822,595580,3.4893088,1.35,25994.639,3.5,1.68
1649,7/8/2022,0.6824,595580,3.4893088,1.35,25994.639,3.5,1.68
1650,7/9/2022,0.685699866,595580,3.4893088,1.35,25994.639,3.5,1.68
1651,7/10/2022,0.684508143,595580,3.4893088,1.35,25994.639,3.5,1.68
1652,7/11/2022,0.6813,595580,3.4893088,1.35,25994.639,3.5,1.68
1653,7/12/2022,0.672,595580,3.4893088,1.35,25994.639,3.5,1.68
1654,7/13/2022,0.6771,595580,3.4893088,1.35,25994.639,3.5,1.68
1655,7/14/2022,0.6757,595580,3.4893088,1.35,25994.639,3.5,1.68
1656,7/15/2022,0.673,595580,3.4893088,1.35,25994.639,3.5,1.68
1657,7/16/2022,0.679399981,595580,3.4893088,1.35,25994.639,3.5,1.68
1658,7/17/2022,0.681346504,595580,3.4893088,1.35,25994.639,3.5,1.68
1659,7/18/2022,0.6802,595580,3.4893088,1.35,25994.639,3.5,1.68
1660,7/19/2022,0.6851,595580,3.4893088,1.35,25994.639,3.5,1.68
1661,7/20/2022,0.6912,595580,3.4893088,1.35,25994.639,3.5,1.68
1662,7/21/2022,0.691,595580,3.4893088,1.35,25994.639,3.5,1.68
1663,7/22/2022,0.6906,595580,3.4893088,1.35,25994.639,3.5,1.68
1664,7/23/2022,0.692599916,595580,3.4893088,1.35,25994.639,3.5,1.68
1665,7/24/2022,0.690410338,595580,3.4893088,1.35,25994.639,3.5,1.68
1666,7/25/2022,0.6909,595580,3.4893088,1.35,25994.639,3.5,1.68
1667,7/26/2022,0.6961,595580,3.4893088,1.35,25994.639,3.5,1.68
1668,7/27/2022,0.694,595580,3.4893088,1.35,25994.639,3.5,1.68
1669,7/28/2022,0.6996,595580,3.4893088,1.35,25994.639,3.5,1.68
1670,7/29/2022,0.7007,595580,3.4893088,1.35,25994.639,3.5,1.68
1671,7/30/2022,0.699226376,595580,3.4893088,1.35,25994.639,3.5,1.68
1672,7/31/2022,0.697080279,595580,3.4893088,1.35,25994.639,3.5,1.68
1673,8/1/2022,0.702363101,595580,3.5541113,1.35,25994.639,3.6,2.33
1674,8/2/2022,0.6956,595580,3.5541113,1.35,25994.639,3.6,2.33
1675,8/3/2022,0.6934,595580,3.5541113,1.85,25994.639,3.6,2.33
1676,8/4/2022,0.6961,595580,3.5541113,1.85,25994.639,3.6,2.33
1677,8/5/2022,0.6968,595580,3.5541113,1.85,25994.639,3.6,2.33
1678,8/6/2022,0.691051573,595580,3.5541113,1.85,25994.639,3.6,2.33
1679,8/7/2022,0.690350284,595580,3.5541113,1.85,25994.639,3.6,2.33
1680,8/8/2022,0.6937,595580,3.5541113,1.85,25994.639,3.6,2.33
1681,8/9/2022,0.6975,595580,3.5541113,1.85,25994.639,3.6,2.33
1682,8/10/2022,0.6956,595580,3.5541113,1.85,25994.639,3.6,2.33
1683,8/11/2022,0.7075,595580,3.5541113,1.85,25994.639,3.6,2.33
1684,8/12/2022,0.7122,595580,3.5541113,1.85,25994.639,3.6,2.33
1685,8/13/2022,0.712664911,595580,3.5541113,1.85,25994.639,3.6,2.33
1686,8/14/2022,0.711591325,595580,3.5541113,1.85,25994.639,3.6,2.33
1687,8/15/2022,0.7083,595580,3.5541113,1.85,25994.639,3.6,2.33
1688,8/16/2022,0.7038,595580,3.5541113,1.85,25994.639,3.6,2.33
1689,8/17/2022,0.7024,595580,3.5541113,1.85,25994.639,3.6,2.33
1690,8/18/2022,0.6927,595580,3.5541113,1.85,25994.639,3.6,2.33
1691,8/19/2022,0.6914,595580,3.5541113,1.85,25994.639,3.6,2.33
1692,8/20/2022,0.687405224,595580,3.5541113,1.85,25994.639,3.6,2.33
1693,8/21/2022,0.68753992,595580,3.5541113,1.85,25994.639,3.6,2.33
1694,8/22/2022,0.6892,595580,3.5541113,1.85,25994.639,3.6,2.33
1695,8/23/2022,0.6877,595580,3.5541113,1.85,25994.639,3.6,2.33
1696,8/24/2022,0.6905,595580,3.5541113,1.85,25994.639,3.6,2.33
1697,8/25/2022,0.6955,595580,3.5541113,1.85,25994.639,3.6,2.33
1698,8/26/2022,0.6957,595580,3.5541113,1.85,25994.639,3.6,2.33
1699,8/27/2022,0.688842338,595580,3.5541113,1.85,25994.639,3.6,2.33
1700,8/28/2022,0.686465711,595580,3.5541113,1.85,25994.639,3.6,2.33
1701,8/29/2022,0.6858,595580,3.5541113,1.85,25994.639,3.6,2.33
1702,8/30/2022,0.6905,595580,3.5541113,1.85,25994.639,3.6,2.33
1703,8/31/2022,0.6902,595580,3.5541113,1.85,25994.639,3.6,2.33
1704,9/1/2022,0.6834,595580,3.6024059,1.85,25994.639,3.5,2.56
1705,9/2/2022,0.679,595580,3.6024059,1.85,25994.639,3.5,2.56
1706,9/3/2022,0.681292193,595580,3.6024059,1.85,25994.639,3.5,2.56
1707,9/4/2022,0.678865426,595580,3.6024059,1.85,25994.639,3.5,2.56
1708,9/5/2022,0.6785,595580,3.6024059,1.85,25994.639,3.5,2.56
1709,9/6/2022,0.68,595580,3.6024059,1.85,25994.639,3.5,2.56
1710,9/7/2022,0.6711,595580,3.6024059,2.35,25994.639,3.5,2.56
1711,9/8/2022,0.6741,595580,3.6024059,2.35,25994.639,3.5,2.56
1712,9/9/2022,0.6828,595580,3.6024059,2.35,25994.639,3.5,2.56
1713,9/10/2022,0.684908051,595580,3.6024059,2.35,25994.639,3.5,2.56
1714,9/11/2022,0.684586869,595580,3.6024059,2.35,25994.639,3.5,2.56
1715,9/12/2022,0.6843,595580,3.6024059,2.35,25994.639,3.5,2.56
1716,9/13/2022,0.6874,595580,3.6024059,2.35,25994.639,3.5,2.56
1717,9/14/2022,0.6724,595580,3.6024059,2.35,25994.639,3.5,2.56
1718,9/15/2022,0.6748,595580,3.6024059,2.35,25994.639,3.5,2.56
1719,9/16/2022,0.6702,595580,3.6024059,2.35,25994.639,3.5,2.56
1720,9/17/2022,0.671996043,595580,3.6024059,2.35,25994.639,3.5,2.56
1721,9/18/2022,0.67251576,595580,3.6024059,2.35,25994.639,3.5,2.56
1722,9/19/2022,0.6694,595580,3.6024059,2.35,25994.639,3.5,2.56
1723,9/20/2022,0.672,595580,3.6024059,2.35,25994.639,3.5,2.56
1724,9/21/2022,0.6667,595580,3.6024059,2.35,25994.639,3.5,2.56
1725,9/22/2022,0.66447876,595580,3.6024059,2.35,25994.639,3.5,2.56
1726,9/23/2022,0.6624,595580,3.6024059,2.35,25994.639,3.5,2.56
1727,9/24/2022,0.654784082,595580,3.6024059,2.35,25994.639,3.5,2.56
1728,9/25/2022,0.653104729,595580,3.6024059,2.35,25994.639,3.5,2.56
1729,9/26/2022,0.6497,595580,3.6024059,2.35,25994.639,3.5,2.56
1730,9/27/2022,0.6501,595580,3.6024059,2.35,25994.639,3.5,2.56
1731,9/28/2022,0.6386,595580,3.6024059,2.35,25994.639,3.5,2.56
1732,9/29/2022,0.6466,595580,3.6024059,2.35,25994.639,3.5,2.56
1733,9/30/2022,0.6502,595580,3.6024059,2.35,25994.639,3.5,2.56
1734,10/1/2022,0.639900073,600452,3.4581005,2.35,26408.405,3.6,3.08
1735,10/2/2022,0.641889723,600452,3.4581005,2.35,26408.405,3.6,3.08
1736,10/3/2022,0.65032487,600452,3.4581005,2.35,26408.405,3.6,3.08
1737,10/4/2022,0.6474,600452,3.4581005,2.35,26408.405,3.6,3.08
1738,10/5/2022,0.6489,600452,3.4581005,2.6,26408.405,3.6,3.08
1739,10/6/2022,0.6535,600452,3.4581005,2.6,26408.405,3.6,3.08
1740,10/7/2022,0.6405,600452,3.4581005,2.6,26408.405,3.6,3.08
1741,10/8/2022,0.63690008,600452,3.4581005,2.6,26408.405,3.6,3.08
1742,10/9/2022,0.638954772,600452,3.4581005,2.6,26408.405,3.6,3.08
1743,10/10/2022,0.6335,600452,3.4581005,2.6,26408.405,3.6,3.08
1744,10/11/2022,0.625,600452,3.4581005,2.6,26408.405,3.6,3.08
1745,10/12/2022,0.6271,600452,3.4581005,2.6,26408.405,3.6,3.08
1746,10/13/2022,0.6275,600452,3.4581005,2.6,26408.405,3.6,3.08
1747,10/14/2022,0.6327,600452,3.4581005,2.6,26408.405,3.6,3.08
1748,10/15/2022,0.619865192,600452,3.4581005,2.6,26408.405,3.6,3.08
1749,10/16/2022,0.622209778,600452,3.4581005,2.6,26408.405,3.6,3.08
1750,10/17/2022,0.623,600452,3.4581005,2.6,26408.405,3.6,3.08
1751,10/18/2022,0.6322,600452,3.4581005,2.6,26408.405,3.6,3.08
1752,10/19/2022,0.6312,600452,3.4581005,2.6,26408.405,3.6,3.08
1753,10/20/2022,0.6254,600452,3.4581005,2.6,26408.405,3.6,3.08
1754,10/21/2022,0.6265,600452,3.4581005,2.6,26408.405,3.6,3.08
1755,10/22/2022,0.637799846,600452,3.4581005,2.6,26408.405,3.6,3.08
1756,10/23/2022,0.636902514,600452,3.4581005,2.6,26408.405,3.6,3.08
1757,10/24/2022,0.6346,600452,3.4581005,2.6,26408.405,3.6,3.08
1758,10/25/2022,0.6325,600452,3.4581005,2.6,26408.405,3.6,3.08
1759,10/26/2022,0.6403,600452,3.4581005,2.6,26408.405,3.6,3.08
1760,10/27/2022,0.6511,600452,3.4581005,2.6,26408.405,3.6,3.08
1761,10/28/2022,0.6469,600452,3.4581005,2.6,26408.405,3.6,3.08
1762,10/29/2022,0.641316289,600452,3.4581005,2.6,26408.405,3.6,3.08
1763,10/30/2022,0.640110611,600452,3.4581005,2.6,26408.405,3.6,3.08
1764,10/31/2022,0.642,600452,3.4581005,2.6,26408.405,3.6,3.08
1765,11/1/2022,0.6423,600452,3.492437,2.6,26408.405,3.6,3.78
1766,11/2/2022,0.6412,600452,3.492437,2.85,26408.405,3.6,3.78
1767,11/3/2022,0.6369,600452,3.492437,2.85,26408.405,3.6,3.78
1768,11/4/2022,0.6348,600452,3.492437,2.85,26408.405,3.6,3.78
1769,11/5/2022,0.646399876,600452,3.492437,2.85,26408.405,3.6,3.78
1770,11/6/2022,0.643898833,600452,3.492437,2.85,26408.405,3.6,3.78
1771,11/7/2022,0.643,600452,3.492437,2.85,26408.405,3.6,3.78
1772,11/8/2022,0.6464,600452,3.492437,2.85,26408.405,3.6,3.78
1773,11/9/2022,0.65,600452,3.492437,2.85,26408.405,3.6,3.78
1774,11/10/2022,0.6419,600452,3.492437,2.85,26408.405,3.6,3.78
1775,11/11/2022,0.6621,600452,3.492437,2.85,26408.405,3.6,3.78
1776,11/12/2022,0.670500139,600452,3.492437,2.85,26408.405,3.6,3.78
1777,11/13/2022,0.669525541,600452,3.492437,2.85,26408.405,3.6,3.78
1778,11/14/2022,0.6682,600452,3.492437,2.85,26408.405,3.6,3.78
1779,11/15/2022,0.6696,600452,3.492437,2.85,26408.405,3.6,3.78
1780,11/16/2022,0.6744,600452,3.492437,2.85,26408.405,3.6,3.78
1781,11/17/2022,0.6708,600452,3.492437,2.85,26408.405,3.6,3.78
1782,11/18/2022,0.6704,600452,3.492437,2.85,26408.405,3.6,3.78
1783,11/19/2022,0.667489904,600452,3.492437,2.85,26408.405,3.6,3.78
1784,11/20/2022,0.668315177,600452,3.492437,2.85,26408.405,3.6,3.78
1785,11/21/2022,0.6645,600452,3.492437,2.85,26408.405,3.6,3.78
1786,11/22/2022,0.6624,600452,3.492437,2.85,26408.405,3.6,3.78
1787,11/23/2022,0.6639,600452,3.492437,2.85,26408.405,3.6,3.78
1788,11/24/2022,0.6767,600452,3.492437,2.85,26408.405,3.6,3.78
1789,11/25/2022,0.6775,600452,3.492437,2.85,26408.405,3.6,3.78
1790,11/26/2022,0.675100016,600452,3.492437,2.85,26408.405,3.6,3.78
1791,11/27/2022,0.671137336,600452,3.492437,2.85,26408.405,3.6,3.78
1792,11/28/2022,0.6693,600452,3.492437,2.85,26408.405,3.6,3.78
1793,11/29/2022,0.6706,600452,3.492437,2.85,26408.405,3.6,3.78
1794,11/30/2022,0.6698,600452,3.492437,2.85,26408.405,3.6,3.78
1795,12/1/2022,0.6809,600452,3.4908099,2.85,26408.405,3.5,4.1
1796,12/2/2022,0.6813,600452,3.4908099,2.85,26408.405,3.5,4.1
1797,12/3/2022,0.679699681,600452,3.4908099,2.85,26408.405,3.5,4.1
1798,12/4/2022,0.681287088,600452,3.4908099,2.85,26408.405,3.5,4.1
1799,12/5/2022,0.6841,600452,3.4908099,2.85,26408.405,3.5,4.1
1800,12/6/2022,0.6731,600452,3.4908099,2.85,26408.405,3.5,4.1
1801,12/7/2022,0.6692,600452,3.4908099,3.1,26408.405,3.5,4.1
1802,12/8/2022,0.6716,600452,3.4908099,3.1,26408.405,3.5,4.1
1803,12/9/2022,0.6792,600452,3.4908099,3.1,26408.405,3.5,4.1
1804,12/10/2022,0.679700143,600452,3.4908099,3.1,26408.405,3.5,4.1
1805,12/11/2022,0.677894865,600452,3.4908099,3.1,26408.405,3.5,4.1
1806,12/12/2022,0.6779,600452,3.4908099,3.1,26408.405,3.5,4.1
1807,12/13/2022,0.6755,600452,3.4908099,3.1,26408.405,3.5,4.1
1808,12/14/2022,0.6837,600452,3.4908099,3.1,26408.405,3.5,4.1
1809,12/15/2022,0.6824,600452,3.4908099,3.1,26408.405,3.5,4.1
1810,12/16/2022,0.6706,600452,3.4908099,3.1,26408.405,3.5,4.1
1811,12/17/2022,0.671400037,600452,3.4908099,3.1,26408.405,3.5,4.1
1812,12/18/2022,0.66871427,600452,3.4908099,3.1,26408.405,3.5,4.1
1813,12/19/2022,0.6713,600452,3.4908099,3.1,26408.405,3.5,4.1
1814,12/20/2022,0.6659,600452,3.4908099,3.1,26408.405,3.5,4.1
1815,12/21/2022,0.6664,600452,3.4908099,3.1,26408.405,3.5,4.1
1816,12/22/2022,0.6761,600452,3.4908099,3.1,26408.405,3.5,4.1
1817,12/23/2022,0.668,600452,3.4908099,3.1,26408.405,3.5,4.1
1818,12/24/2022,0.67199785,600452,3.4908099,3.1,26408.405,3.5,4.1
1819,12/25/2022,0.67077494,600452,3.4908099,3.1,26408.405,3.5,4.1
1820,12/26/2022,0.674417522,600452,3.4908099,3.1,26408.405,3.5,4.1
1821,12/27/2022,0.672894983,600452,3.4908099,3.1,26408.405,3.5,4.1
1822,12/28/2022,0.6741,600452,3.4908099,3.1,26408.405,3.5,4.1
1823,12/29/2022,0.6751,600452,3.4908099,3.1,26408.405,3.5,4.1
1824,12/30/2022,0.6775,600452,3.4908099,3.1,26408.405,3.5,4.1
1825,12/31/2022,,600452,3.4908099,3.1,26408.405,3.5,4.1
